"geoid","year","measure","measure_type","region_type","value"
51059440300,2022,"secure_pc_original","percent","tract",0.7796
51059440501,2022,"at_risk_original","count","tract",331
51059440501,2022,"food_insecure_original","count","tract",184
51059440501,2022,"food_secure_original","count","tract",1051
51059440501,2022,"at_risk_pc_original","percent","tract",0.2117
51059440501,2022,"insecure_pc_original","percent","tract",0.1178
51059440501,2022,"secure_pc_original","percent","tract",0.6706
51059440503,2022,"at_risk_original","count","tract",47
51059440503,2022,"food_insecure_original","count","tract",116
51059440503,2022,"food_secure_original","count","tract",160
51059440503,2022,"at_risk_pc_original","percent","tract",0.1451
51059440503,2022,"insecure_pc_original","percent","tract",0.3591
51059440503,2022,"secure_pc_original","percent","tract",0.4958
51059440504,2022,"at_risk_original","count","tract",0
51059440504,2022,"food_insecure_original","count","tract",0
51059440504,2022,"food_secure_original","count","tract",0
51059440504,2022,"at_risk_pc_original","percent","tract",NA
51059440504,2022,"insecure_pc_original","percent","tract",NA
51059440504,2022,"secure_pc_original","percent","tract",NA
51059440505,2022,"at_risk_original","count","tract",85
51059440505,2022,"food_insecure_original","count","tract",43
51059440505,2022,"food_secure_original","count","tract",294
51059440505,2022,"at_risk_pc_original","percent","tract",0.2014
51059440505,2022,"insecure_pc_original","percent","tract",0.1031
51059440505,2022,"secure_pc_original","percent","tract",0.6955
51059440600,2022,"at_risk_original","count","tract",318
51059440600,2022,"food_insecure_original","count","tract",247
51059440600,2022,"food_secure_original","count","tract",466
51059440600,2022,"at_risk_pc_original","percent","tract",0.3087
51059440600,2022,"insecure_pc_original","percent","tract",0.2397
51059440600,2022,"secure_pc_original","percent","tract",0.4517
51059440701,2022,"at_risk_original","count","tract",158
51059440701,2022,"food_insecure_original","count","tract",81
51059440701,2022,"food_secure_original","count","tract",683
51059440701,2022,"at_risk_pc_original","percent","tract",0.1718
51059440701,2022,"insecure_pc_original","percent","tract",0.0879
51059440701,2022,"secure_pc_original","percent","tract",0.7403
51059440702,2022,"at_risk_original","count","tract",358
51059440702,2022,"food_insecure_original","count","tract",170
51059440702,2022,"food_secure_original","count","tract",1239
51059440702,2022,"at_risk_pc_original","percent","tract",0.2025
51059440702,2022,"insecure_pc_original","percent","tract",0.0965
51059440702,2022,"secure_pc_original","percent","tract",0.701
51059440800,2022,"at_risk_original","count","tract",362
51059440800,2022,"food_insecure_original","count","tract",437
51059440800,2022,"food_secure_original","count","tract",1267
51059440800,2022,"at_risk_pc_original","percent","tract",0.1754
51059440800,2022,"insecure_pc_original","percent","tract",0.2115
51059440800,2022,"secure_pc_original","percent","tract",0.6131
51059450100,2022,"at_risk_original","count","tract",357
51059450100,2022,"food_insecure_original","count","tract",587
51059450100,2022,"food_secure_original","count","tract",1222
51059450100,2022,"at_risk_pc_original","percent","tract",0.1651
51059450100,2022,"insecure_pc_original","percent","tract",0.2709
51059450100,2022,"secure_pc_original","percent","tract",0.564
51059450200,2022,"at_risk_original","count","tract",255
51059450200,2022,"food_insecure_original","count","tract",398
51059450200,2022,"food_secure_original","count","tract",696
51059450200,2022,"at_risk_pc_original","percent","tract",0.1893
51059450200,2022,"insecure_pc_original","percent","tract",0.2949
51059450200,2022,"secure_pc_original","percent","tract",0.5158
51059450300,2022,"at_risk_original","count","tract",207
51059450300,2022,"food_insecure_original","count","tract",346
51059450300,2022,"food_secure_original","count","tract",1374
51059450300,2022,"at_risk_pc_original","percent","tract",0.1075
51059450300,2022,"insecure_pc_original","percent","tract",0.1799
51059450300,2022,"secure_pc_original","percent","tract",0.7127
51059450400,2022,"at_risk_original","count","tract",154
51059450400,2022,"food_insecure_original","count","tract",164
51059450400,2022,"food_secure_original","count","tract",625
51059450400,2022,"at_risk_pc_original","percent","tract",0.164
51059450400,2022,"insecure_pc_original","percent","tract",0.1744
51059450400,2022,"secure_pc_original","percent","tract",0.6616
51059450500,2022,"at_risk_original","count","tract",187
51059450500,2022,"food_insecure_original","count","tract",249
51059450500,2022,"food_secure_original","count","tract",429
51059450500,2022,"at_risk_pc_original","percent","tract",0.216
51059450500,2022,"insecure_pc_original","percent","tract",0.2883
51059450500,2022,"secure_pc_original","percent","tract",0.4957
51059450601,2022,"at_risk_original","count","tract",213
51059450601,2022,"food_insecure_original","count","tract",242
51059450601,2022,"food_secure_original","count","tract",934
51059450601,2022,"at_risk_pc_original","percent","tract",0.1533
51059450601,2022,"insecure_pc_original","percent","tract",0.1746
51059450601,2022,"secure_pc_original","percent","tract",0.6722
51059450602,2022,"at_risk_original","count","tract",285
51059450602,2022,"food_insecure_original","count","tract",613
51059450602,2022,"food_secure_original","count","tract",940
51059450602,2022,"at_risk_pc_original","percent","tract",0.1553
51059450602,2022,"insecure_pc_original","percent","tract",0.3334
51059450602,2022,"secure_pc_original","percent","tract",0.5114
51059450701,2022,"at_risk_original","count","tract",127
51059450701,2022,"food_insecure_original","count","tract",138
51059450701,2022,"food_secure_original","count","tract",669
51059450701,2022,"at_risk_pc_original","percent","tract",0.1365
51059450701,2022,"insecure_pc_original","percent","tract",0.1483
51059450701,2022,"secure_pc_original","percent","tract",0.7153
51059450702,2022,"at_risk_original","count","tract",228
51059450702,2022,"food_insecure_original","count","tract",700
51059450702,2022,"food_secure_original","count","tract",508
51059450702,2022,"at_risk_pc_original","percent","tract",0.159
51059450702,2022,"insecure_pc_original","percent","tract",0.4873
51059450702,2022,"secure_pc_original","percent","tract",0.3537
51059450800,2022,"at_risk_original","count","tract",173
51059450800,2022,"food_insecure_original","count","tract",288
51059450800,2022,"food_secure_original","count","tract",788
51059450800,2022,"at_risk_pc_original","percent","tract",0.1391
51059450800,2022,"insecure_pc_original","percent","tract",0.2309
51059450800,2022,"secure_pc_original","percent","tract",0.6301
51059450900,2022,"at_risk_original","count","tract",74
51059450900,2022,"food_insecure_original","count","tract",84
51059450900,2022,"food_secure_original","count","tract",456
51059450900,2022,"at_risk_pc_original","percent","tract",0.1206
51059450900,2022,"insecure_pc_original","percent","tract",0.1371
51059450900,2022,"secure_pc_original","percent","tract",0.7423
51059451000,2022,"at_risk_original","count","tract",153
51059451000,2022,"food_insecure_original","count","tract",216
51059451000,2022,"food_secure_original","count","tract",606
51059451000,2022,"at_risk_pc_original","percent","tract",0.1575
51059451000,2022,"insecure_pc_original","percent","tract",0.2214
51059451000,2022,"secure_pc_original","percent","tract",0.6212
51059451100,2022,"at_risk_original","count","tract",144
51059451100,2022,"food_insecure_original","count","tract",104
51059451100,2022,"food_secure_original","count","tract",562
51059451100,2022,"at_risk_pc_original","percent","tract",0.1785
51059451100,2022,"insecure_pc_original","percent","tract",0.1282
51059451100,2022,"secure_pc_original","percent","tract",0.6932
51059451200,2022,"at_risk_original","count","tract",65
51059451200,2022,"food_insecure_original","count","tract",48
51059451200,2022,"food_secure_original","count","tract",508
51059451200,2022,"at_risk_pc_original","percent","tract",0.1045
51059451200,2022,"insecure_pc_original","percent","tract",0.0775
51059451200,2022,"secure_pc_original","percent","tract",0.818
51059451300,2022,"at_risk_original","count","tract",107
51059451300,2022,"food_insecure_original","count","tract",140
51059451300,2022,"food_secure_original","count","tract",641
51059451300,2022,"at_risk_pc_original","percent","tract",0.121
51059451300,2022,"insecure_pc_original","percent","tract",0.1582
51059451300,2022,"secure_pc_original","percent","tract",0.7208
51059451400,2022,"at_risk_original","count","tract",452
51059451400,2022,"food_insecure_original","count","tract",463
51059451400,2022,"food_secure_original","count","tract",389
51059451400,2022,"at_risk_pc_original","percent","tract",0.3464
51059451400,2022,"insecure_pc_original","percent","tract",0.3548
51059451400,2022,"secure_pc_original","percent","tract",0.2987
51059451501,2022,"at_risk_original","count","tract",282
51059451501,2022,"food_insecure_original","count","tract",969
51059451501,2022,"food_secure_original","count","tract",1029
51059451501,2022,"at_risk_pc_original","percent","tract",0.1238
51059451501,2022,"insecure_pc_original","percent","tract",0.4249
51059451501,2022,"secure_pc_original","percent","tract",0.4513
51059451502,2022,"at_risk_original","count","tract",359
51059451502,2022,"food_insecure_original","count","tract",644
51059451502,2022,"food_secure_original","count","tract",1146
51059451502,2022,"at_risk_pc_original","percent","tract",0.1672
51059451502,2022,"insecure_pc_original","percent","tract",0.2996
51059451502,2022,"secure_pc_original","percent","tract",0.5332
51059451601,2022,"at_risk_original","count","tract",272
51059451601,2022,"food_insecure_original","count","tract",986
51059451601,2022,"food_secure_original","count","tract",442
51059451601,2022,"at_risk_pc_original","percent","tract",0.16
51059451601,2022,"insecure_pc_original","percent","tract",0.5802
51059451601,2022,"secure_pc_original","percent","tract",0.2598
51059451602,2022,"at_risk_original","count","tract",198
51059451602,2022,"food_insecure_original","count","tract",465
51059451602,2022,"food_secure_original","count","tract",505
51059451602,2022,"at_risk_pc_original","percent","tract",0.1694
51059451602,2022,"insecure_pc_original","percent","tract",0.3981
51059451602,2022,"secure_pc_original","percent","tract",0.4325
51059451800,2022,"at_risk_original","count","tract",208
51059451800,2022,"food_insecure_original","count","tract",233
51059451800,2022,"food_secure_original","count","tract",818
51059451800,2022,"at_risk_pc_original","percent","tract",0.1652
51059451800,2022,"insecure_pc_original","percent","tract",0.1856
51059451800,2022,"secure_pc_original","percent","tract",0.6492
51059451900,2022,"at_risk_original","count","tract",378
51059451900,2022,"food_insecure_original","count","tract",363
51059451900,2022,"food_secure_original","count","tract",1292
51059451900,2022,"at_risk_pc_original","percent","tract",0.1861
51059451900,2022,"insecure_pc_original","percent","tract",0.1788
51059451900,2022,"secure_pc_original","percent","tract",0.6351
51059452000,2022,"at_risk_original","count","tract",206
51059452000,2022,"food_insecure_original","count","tract",209
51059452000,2022,"food_secure_original","count","tract",563
51059452000,2022,"at_risk_pc_original","percent","tract",0.2109
51059452000,2022,"insecure_pc_original","percent","tract",0.2142
51059452000,2022,"secure_pc_original","percent","tract",0.5749
51059452101,2022,"at_risk_original","count","tract",202
51059452101,2022,"food_insecure_original","count","tract",430
51059452101,2022,"food_secure_original","count","tract",1102
51059452101,2022,"at_risk_pc_original","percent","tract",0.1169
51059452101,2022,"insecure_pc_original","percent","tract",0.2479
51059452101,2022,"secure_pc_original","percent","tract",0.6352
51059452102,2022,"at_risk_original","count","tract",203
51059452102,2022,"food_insecure_original","count","tract",229
51059452102,2022,"food_secure_original","count","tract",574
51059452102,2022,"at_risk_pc_original","percent","tract",0.2021
